Date,IE00B84J9L26,IE00BK1KHS51,IE00BRB37Q12,IE00BRB37T43,IE00BYR8FS70,LP68838366,LU0067412154,LU0110450813,LU0154237738,LU0329760770,LU1670722161,LU1670724373,LU1889097876,LU1897340425,LU2286300988,LU2530434740,PTF
2024-11-08,364864.5,293917.9963902,311612.4243708,283384.7734687,39141.630000000005,,115290.2190984,284805.257769,145288.52588,160972.2,343618.3345,364162.0298,191568.4406485,227341.7,87830.6,243498.54,3457297.1719256
2024-11-11,364594.23,297043.9209192,314110.80937740003,285858.9667906,39212.47,,113741.910605,287522.05425840005,146449.1464865,164132.0,343800.1966,364717.6076,193698.597515,227341.7,87830.6,243498.54,3473552.7501521
2024-11-12,362702.34,297560.5278646,313808.2713864,285733.3610017,39197.29,,112061.177467,286921.8932922,146860.57738550002,163732.4,343872.3641,364186.48919999995,194211.1282483,231220.85,89954.15000000001,244612.44,3476635.2599457
2024-11-13,362702.34,297950.05693180003,314403.0385356,286044.6085419,39182.11,,111484.79964739998,287402.8956075,147252.196143,163355.0,343855.0439,363078.8278,193993.07177140002,230985.74999999997,90311.65000000001,245949.12,3477950.5088786
2024-11-14,362432.07,298413.8244997,314574.7472406,286417.977304,39285.840000000004,,109595.68328239999,287526.4831593,147557.8203465,163939.6,344091.7533,362449.87179999996,194070.21238120002,231926.15,91684.45,246840.24,3480806.7233137
2024-11-15,362432.07,299955.2124114,315803.5025586,287305.2393684,39252.950000000004,,109943.277433,288207.6466545,147906.470615,163836.0,344028.2459,362729.40780000004,194822.56459239998,230045.35,90290.2,246171.90000000002,3482730.0373333
2024-11-18,362702.34,299082.0163968,314886.402642,286484.3739176,39136.57,,109855.6787362,287593.1381511,147478.582576,164879.4,344236.0883,361719.58400000003,193918.2558319,227576.8,88395.45,245058.0,3473002.6805516
2024-11-19,363242.88,298317.50443040003,314978.3011914,286594.88291549997,39103.68,,109928.6359922,287806.9624803,147411.580905,165530.6,344311.1425,363309.445,193887.3323107,228164.55,88474.09999999999,245280.78,3476342.3777255
2024-11-20,362972.61,300058.609487,316709.140083,288156.2374287,39078.380000000005,,111454.72831660001,289481.2872156,148333.91244000001,167691.40000000002,344458.3642,362362.5168,195140.4237105,230162.9,89682.45000000001,246394.68000000002,3492137.6396814003
2024-11-21,363242.88,300115.7686436,317248.1400816,288660.18001899996,39139.1,,110987.06409700001,289944.27463229996,148473.8784965,168068.80000000002,344588.2657,363330.4102,195219.7788641,229457.6,90125.75,247954.14,3496556.0307341
2024-11-22,363513.14999999997,303505.7338313,320564.93888160004,291691.74979130004,39032.840000000004,,109518.9309614,292690.1053971,149682.2164125,172516.19999999998,344744.1475,364165.52400000003,197090.4096184,233689.4,94051.09999999999,249290.81999999998,3525747.2663936
2024-11-25,365405.04,301756.0852761,319843.5199974,291130.1174604,39088.5,,107420.479182,291507.8568921,148787.4709785,170903.0,344920.23620000004,364392.647,195756.1930318,232513.90000000002,94287.05,249068.04,3516780.1360183
2024-11-26,365134.77,301910.4886798,319793.056191,290838.0323575,39177.049999999996,,107582.4966734,291237.1851357,148876.01686899998,169978.0,345047.251,365926.6008,196604.2912244,233219.2,94194.1,248845.26,3518363.7989308
2024-11-27,365675.31,299657.6300627,317566.9995498,289071.3346588,39063.200000000004,,108599.13472339998,288963.7449714,147844.3161235,169608.0,344833.6352,366534.59160000004,194881.5483458,232396.35,94623.1,247285.8,3506604.6952354
2024-11-28,365675.31,300262.6070899,318102.1349982,289558.451278,38987.299999999996,,108144.3564362,289450.6806438,148093.4498745,170022.4,344995.2904,366908.471,195598.8763254,232396.35,94623.1,247285.8,3510104.578046
2024-11-29,366486.12,300612.14448719996,318819.5883642,290265.0030469,39128.979999999996,,108325.2106682,289674.4455576,147982.40256349999,169955.8,344995.2904,368414.47119999997,195569.74686500002,232396.35,92549.59999999999,247508.58,3512683.7331526
2024-12-02,367026.66,303759.598506,321864.11685540003,293050.297575,39174.520000000004,,109764.71970160001,292094.5462578,149398.20360049998,168964.2,345263.7535,369092.346,197618.3700755,236393.05,93421.9,249736.38,3536622.6620718
2024-12-03,366756.39,302526.95670469996,320158.4871492,291715.8729512,39252.950000000004,,110034.8878058,290954.1850857,148831.956835,168372.2,345289.7338,368924.6244,196836.53599910002,235452.65000000002,93893.79999999999,249513.59999999998,3528514.8307307
2024-12-04,367296.93,303012.5947212,320276.5995156,291849.8856284,39354.15,,109997.27458560001,291067.9637427,148663.978855,167506.40000000002,345474.4826,367708.64280000003,196566.8382029,238861.6,94601.65000000001,249959.16,3532198.1506514
2024-12-05,367567.2,301548.3838367,319178.7391128,290862.58720270003,39419.93,,109053.0197274,290230.6813245,148157.012579,167299.2,345436.9555,369399.8356,196030.57020309998,238156.30000000002,97568.90000000001,248399.7,3528309.0150862
2024-12-06,368107.74,302842.118488,320207.2546932,292070.1182984,39462.939999999995,,110065.6369218,291206.6517249,148528.776013,166396.40000000002,345690.98510000005,369543.09780000005,196388.7736639,240037.1,96160.35,249513.59999999998,3536221.5427032
2024-12-09,367837.47,301553.2984464,318868.4392068,291053.43356659997,39500.89,,112510.40685560001,290422.5566886,148015.603524,165464.0,345985.4285,369903.0004,196207.82381059998,241095.05000000002,97812.00000000001,249513.59999999998,3535743.0009986
2024-12-10,367567.2,304494.0575404,321526.43695199996,293015.20668179996,39602.090000000004,,114760.1175928,292780.1200311,149249.4200195,163924.80000000002,345921.9211,368463.39,197696.5799135,240507.30000000002,96760.95000000001,249959.16,3546228.7498311
2024-12-11,367567.2,304723.10928150004,321740.186208,293429.3075128,39538.840000000004,,113825.85849220002,293384.10864780005,149574.6980305,163636.19999999998,345988.3152,368407.4828,197966.4278822,241917.9,95266.6,250627.5,3547593.7340550004
2024-12-12,366486.12,304598.2439409,321497.219337,293168.5305692,39541.369999999995,,115042.1511356,293377.32928350003,149683.340344,163554.80000000002,346072.0295,367338.2576,198074.44596029999,241565.25,97054.1,250850.28,3547903.4676705003
2024-12-13,365405.04,303778.0686031,320067.2650854,291812.287546,39521.130000000005,,112545.5274646,292189.949532,149351.395512,162629.80000000002,346112.4433,365965.037,197492.535532,242035.45,97440.2,249513.59999999998,3535859.7295751
2024-12-16,365405.04,303116.0543411,319528.5377004,291321.117475,39500.89,,110986.03326820002,291255.0257781,149100.01149900001,162222.8,346262.5517,365489.8258,196832.3351737,241212.6,97147.05,249290.81999999998,3528670.6927354997
2024-12-17,365134.77,303139.5868319,319524.8952798,291304.69636129995,39480.65,,110180.8140838,290900.7117108,149096.249867,160232.2,346265.43840000004,363924.4242,196755.0584075,239214.25000000003,99427.90000000001,249290.81999999998,3523872.4651421
2024-12-18,363242.88,303691.47720729996,318899.4237618,290655.60751530004,39473.060000000005,,111452.78435080001,290060.1629865,149593.78687349998,159803.0,346297.1921,364256.3732,197155.3141729,240272.2,98398.3,251295.84,3524547.4021681
2024-12-19,362161.8,305095.341551,320789.16609179997,292089.7075432,39333.909999999996,,111564.68993939999,291189.9643659,150589.8852595,158249.0,346072.0295,361775.4912,198288.4157429,236745.7,94687.45000000001,249959.16,3518591.7111937
2024-12-20,362972.61,304952.1823985,320913.2532396,292008.692163,39331.380000000005,,110821.43676499999,291473.0542044,150421.62659650002,158337.8,346034.5024,361307.2684,197167.8465686,234159.6,93843.75,248845.26,3512590.2627356
2024-12-23,362432.07,304663.073351,320414.7716994,291748.8102957,39328.85,,111558.9369484,291106.14646859997,150414.130921,159018.59999999998,346386.6798,361894.294,197303.55245110003,238038.75,95888.65000000001,249290.81999999998,3519488.1359352
2024-12-24,362432.07,304366.9070897,320370.3584004,291708.3684559,39333.909999999996,,112738.8841316,291065.7948516,150393.281212,159018.59999999998,346424.2069,360252.02,197276.2030354,238038.75,95888.65000000001,249290.81999999998,3518598.8240766
2024-12-25,362432.07,304366.9070897,320370.3584004,291708.3684559,39333.909999999996,,112738.8841316,291065.7948516,150393.281212,159018.59999999998,346424.2069,360252.02,197276.2030354,238038.75,95888.65000000001,249290.81999999998,3518598.8240766
2024-12-26,362432.07,303845.72227100004,319821.768966,291208.8597858,39333.909999999996,,112545.83489639999,290567.3862042,150135.7545595,159018.59999999998,346424.2069,360252.02,196938.39500239998,238038.75,95888.65000000001,249290.81999999998,3515742.7485853
2024-12-27,362702.34,303486.6148041,319928.151375,290864.6895345,39333.909999999996,,112075.167506,290223.97179569997,150073.3997515,160839.0,346935.1528,360147.194,196465.4977953,238156.30000000002,97011.20000000001,249068.04,3517310.6293621003
2024-12-30,363242.88,305302.7368664,321712.5992262,292749.727539,39333.909999999996,,111948.877092,291401.5559544,150913.429993,159743.80000000002,347067.941,360576.9806,197229.8658088,235100.0,95330.95000000001,249959.16,3521614.4140798002
2024-12-31,363242.88,305883.35196510004,322512.4121898,293241.9999928,39359.21,,112053.16738619999,292061.7814365,151404.45971199998,159743.80000000002,347099.6947,362044.5446,198064.4024235,236980.8,94322.79999999999,250850.28,3528865.5844059
2025-01-01,363242.88,305883.35196510004,322512.4121898,293241.9999928,39359.21,,112053.16738619999,292061.7814365,151404.45971199998,159743.80000000002,347099.6947,362044.5446,198064.4024235,236980.8,94322.79999999999,250850.28,3528865.5844059
2025-01-02,363513.14999999997,308364.0549808,325265.3249034,295759.0594211,39344.03,,111090.0078096,294850.14667650004,152581.493077,163125.6,347192.0691,362289.1386,199553.50692659998,238391.40000000002,94251.29999999999,253523.64,3549093.921495
2025-01-03,363513.14999999997,307757.3533671,324814.750155,295586.3950567,39349.090000000004,,110571.4225362,294829.55385029997,152370.129182,163140.4,347405.68490000005,361541.3798,199284.85833559997,238626.5,95323.79999999999,252409.74,3546524.2071829
2025-01-06,363783.42000000004,304401.324136,321783.5418672,292606.9470163,39328.85,,110012.69633480001,292625.6126454,150718.8650955,161897.2,347578.8869,360919.4122,197306.9323335,239449.35,96839.59999999999,250627.5,3529880.1385287
2025-01-07,362972.61,304526.510379,321723.7082304,292511.01288480003,39321.259999999995,,107960.83071800001,292722.1445943,151032.801834,161704.80000000002,347691.4682,359874.6464,197544.16884209999,239919.55,95974.45,251073.06,3526553.0220826
2025-01-08,362702.34,306495.286188,323721.00924660004,294312.98927200004,39258.009999999995,,107830.34636099999,294116.6670804,152085.4746375,160328.4,347625.07409999997,357484.61360000004,198477.80929530002,237803.65,95016.34999999999,251741.40000000002,3528999.4197808
2025-01-09,362702.34,306222.03093300003,323757.1557906,294345.85101060005,39240.299999999996,,108447.5543842,294149.50705799996,152218.920212,161564.2,347446.0987,358078.6276,198326.9439995,237803.65,95016.34999999999,251741.40000000002,3531060.9296879
2025-01-10,360540.18,307354.1899064,323611.3024662,294352.8506536,39220.060000000005,,107788.88738659999,294285.45216780005,152726.8232975,160106.40000000002,347437.4386,357599.9222,199342.4965434,235452.65000000002,95330.95000000001,252409.74,3527559.3432215
2025-01-13,359999.64,308304.6365763,324770.9098494,295140.410486,39118.86,,107464.7711442,295007.5020204,153390.11321150002,159277.6,347238.2563,355524.3674,199698.0829981,233689.4,94351.40000000001,252632.52,3525608.4699859
2025-01-14,360540.18,305390.9879293,321946.8449862,292351.1722566,39134.04,,108388.0540402,292930.2005112,151940.492272,158870.6,347342.1775,355265.79659999994,197480.17132949998,234512.25,94079.70000000001,250850.28,3511022.947425
2025-01-15,363242.88,306393.2584895,324293.9597352,294402.49446310004,39313.67,,109147.5140316,294614.99126010004,152125.827017,162370.8,346147.08369999996,356632.02880000003,197401.2807095,235922.85,93836.6,252855.3,3528700.538206
2025-01-16,364053.69,307414.1010122,325187.6376,295019.94345940003,39374.39,,110596.28455,294758.9973819,152200.1852215,162555.8,347801.16280000005,358899.7646,198411.391002,238508.94999999998,96060.25,253078.08,3543920.627627
2025-01-17,364053.69,307759.2436828,325173.33295859996,295243.7320456,39455.35,,110438.0953652,295133.4320544,152309.935873,165464.0,348032.0988,361310.76259999996,198880.8362439,239331.8,96024.50000000001,253969.2,3552580.0096235
2025-01-20,364053.69,305015.5028284,322059.8685654,292416.8347613,39508.479999999996,,110898.2222216,292307.5917549,150851.600566,164391.0,348225.5077,359885.129,197101.7326249,239331.8,96024.50000000001,253969.2,3536040.6600225
2025-01-21,364864.5,305758.3000472,322795.314429,293361.5036539,39591.97,,111359.3863622,293721.1440822,150855.03593399998,165486.19999999998,348291.9018,361045.20340000006,197212.10941240002,238273.85,96188.95,251073.06,3539878.4291209
2025-01-22,364594.23,305067.69116459996,321957.6611832,292586.3285557,39629.92,,109478.46413640001,293626.19706659997,150576.7843205,163310.6,348511.291,361247.86699999997,197200.0155204,240624.84999999998,97247.15,251073.06,3536732.1099474
2025-01-23,364323.96,305681.4790211,322389.4533594,292964.7848632,39584.380000000005,,109286.8081122,294049.4966361,150892.2672145,162504.0,348514.1777,360580.4748,197580.4465135,239214.25000000003,99127.59999999999,250627.5,3537321.07822
2025-01-24,364864.5,302285.5866394,319182.0761052,290077.7345493,39622.33,,109502.15577239999,291445.0927353,149280.469077,160705.8,348612.3255,360349.8576,195212.09804130002,239684.45,98548.45000000001,249290.81999999998,3518663.7460199
2025-01-27,365945.57999999996,303360.3323205,320721.2272488,291299.435654,39597.03,99900.0,111593.28912100001,291972.38002469996,149664.79727349998,159573.59999999998,348652.7393,363672.8418,196019.17311150001,234159.6,97082.7,249959.16,3623173.8858539998
2025-01-28,366215.85000000003,305424.432768,323252.6464608,293378.70765450003,39660.28,99949.95,112389.8325446,294056.4535821,150848.155602,159322.0,348863.4684,362236.7256,197719.89469470002,236510.6,97526.0,251518.62,3638873.6173067
2025-01-29,366215.85000000003,305921.9352007,323403.9167184,293515.9982133,39723.53,100019.88,112442.4269568,294385.5530433,150918.7473765,160587.4,348926.9758,362939.05980000005,197960.3869431,239566.9,102223.55,251741.40000000002,3650493.5100521003
2025-01-30,366756.39,306091.71236279997,323774.4541332,293894.8496226,39779.189999999995,100069.83,112318.8552838,294444.59064480005,150752.8901125,160624.4,348993.3699,363903.45900000003,197925.18650910002,241800.35,100843.59999999999,252186.96,3654160.0875688
2025-01-31,366756.39,308039.5244836,324652.1134248,294911.9245784,39812.08,100159.74,112707.5547928,295079.68399319996,151389.986545,160994.4,349155.02509999997,363599.46359999996,198902.91760830002,244151.35,101122.45000000001,252855.3,3664289.9041261
2025-02-03,367026.66,310450.1762999,327437.49239880004,297219.8434539,39812.08,100119.78,113589.580231,296873.0629587,152458.44116999998,159980.6,349143.4783,363837.06919999997,200193.54212159998,240037.1,101494.24999999999,254637.54,3674310.6961339
2025-02-04,367296.93,308576.9000951,325597.62573659996,295798.9403139,39807.020000000004,100129.77,112866.966571,295753.3252074,151488.5578565,160039.80000000002,349394.6212,363022.9206,198765.67596169998,242388.1,101401.29999999999,253078.08,3665406.5335422
2025-02-05,368378.01,308322.7525196,325525.17109980003,295803.0254714,39895.57,100139.76,113146.2337894,295353.3101238,151006.496799,160358.0,349729.4784,365461.8722,198404.8354718,240154.65,102738.34999999999,253078.08,3667495.5958748
2025-02-06,368648.28,309871.4087651,327403.6554978,297288.7984736,40037.25,100239.66,114013.03689619999,297093.3806592,151764.9778335,161963.80000000002,349891.1336,367069.20420000004,200028.9430501,243798.69999999998,104411.45,253523.64,3687047.3189755
2025-02-07,368378.01,310701.5774681,327711.900705,297540.2929638,39958.82,100249.65,115546.6134672,297108.6892659,152018.12871,161593.80000000002,350067.22229999996,366363.3758,200596.7292542,244151.35,103732.20000000001,254191.98,3689910.3399342
2025-02-10,368378.01,311750.2139388,328629.0662508,298373.0163464,40062.549999999996,100279.62,117478.1422766,298133.6309793,152443.5805645,162289.4,350280.8381,365234.7492,200931.03526449998,244268.90000000002,105648.4,254860.31999999998,3699041.4729208997
2025-02-11,367837.47,310476.0416667,327335.744421,297170.3191505,39933.520000000004,100249.65,116637.82245359999,297145.948833,152070.100646,162067.4,350468.4736,364507.95560000004,200518.150993,243681.15,108015.04999999999,253300.86,3691415.6573638
2025-02-12,367026.66,308868.829178,325581.79143,295065.1728599,40019.54,100179.72,118366.73002640001,295575.2772723,151478.77353500001,162023.0,350638.7889,364231.9138,199711.39428849999,242623.2,106392.00000000001,251741.40000000002,3679524.1912901
2025-02-13,368648.28,308146.8296543,325394.4301608,294763.1224116,40075.200000000004,100259.64,118361.58474399999,294823.9457271,150718.6563825,162622.4,350754.25690000004,363833.575,198029.9288244,243681.15,106770.95000000001,251073.06,3677957.0098047
2025-02-14,369729.36,306356.1401628,324040.0428846,293594.2112974,40039.78,100269.63,120513.2966898,293865.4973862,149874.5682325,162748.2,351068.9072,365091.48699999996,197257.3333602,244268.90000000002,108065.09999999999,251073.06,3677855.5142135
2025-02-17,369729.36,306933.7238422,324943.9715256,294413.20855080005,40034.72,100299.6,121261.16866580001,294685.2537543,150292.652758,161327.4,351533.6659,365870.6936,198430.49694860002,244268.90000000002,108065.09999999999,251073.06,3683162.9755453
2025-02-18,369188.82,307162.3037301,324595.95502319996,294054.36587710003,40067.61,100349.55,122148.6494258,294898.6590705,150466.306772,161645.6,351851.20290000003,365266.197,198669.3352972,245561.95,107500.25,251741.40000000002,3685168.1550959
2025-02-19,369188.82,308460.31540870003,326183.0407248,295038.77664520004,40052.43,100299.6,122940.5069074,295610.09858279995,151089.7480965,162763.0,352096.5724,363662.3592,199283.1263461,244151.35,108637.09999999999,252409.74,3691866.5843115
2025-02-20,369729.36,306896.9530718,325091.755863,293848.5763729,40060.020000000004,100319.58,120947.9535376,294628.7827737,150475.5225305,161549.4,352157.1931,364207.4544,198400.3122761,242975.85,106642.25,250627.5,3678558.4639256
2025-02-21,370540.17000000004,308074.3991325,326421.6003426,295329.0276953,40199.17,100319.58,123711.98141580001,295241.1935517,150755.808496,161926.8,352229.3606,365465.3664,198988.193563,243563.59999999998,104039.65,252409.74,3689215.6411969
2025-02-24,371080.71,307795.3810932,326474.6539782,295173.6965932,40080.259999999995,100219.68,124553.76460060001,294980.070636,150672.172159,162296.8,352261.1143,366041.9094,199168.3845446,239096.7,100285.9,252186.96,3682368.1573048
2025-02-25,371891.52,307169.1263368,326291.76811560005,295285.45186900004,40082.79,100189.71,120571.71385160001,294669.9132228,150597.6412265,161172.0,352275.5478,367830.9398,198895.2207671,235335.1,98391.15000000001,251741.40000000002,3672390.9929894
2025-02-26,372161.79,307267.7758514,326263.2698976,295506.5064483,40125.799999999996,100239.66,123315.5001288,294996.9428928,150359.4325215,162008.2,352359.2621,368795.33900000004,199114.46260559998,237803.65,96939.70000000001,252855.3,3680112.591446
2025-02-27,372161.79,310021.0543157,329186.7579504,297920.18334449996,40135.92,100239.66,125773.32089919999,297257.040486,151821.92169699998,162363.4,352468.95670000004,369015.4736,201244.745617,235570.19999999998,97654.70000000001,254637.54,3697472.6646098
2025-02-28,372702.32999999996,310546.6581399,330095.56587,299006.8937731,40206.759999999995,100099.8,122594.98224780001,297383.53652009997,152017.1847035,164117.2,353626.5234,369840.10480000003,201642.19616010002,232043.69999999998,96024.50000000001,255751.44,3697699.3756145
2025-03-03,372972.60000000003,308134.4147427,327638.4439608,296795.7211828,40123.270000000004,100179.72,121110.80762339999,295397.0490951,150889.1509135,164857.2,352777.8336,369025.9562,200267.2547938,233336.75000000003,97669.0,253300.86,3684476.0321121
2025-03-04,372702.32999999996,306644.26433549996,326320.5061326,295138.52521630004,40034.72,99900.0,120404.1403172,294208.8047136,150510.066931,162785.19999999998,352705.6661,371007.16760000004,199790.7053915,226989.05,93707.90000000001,249736.38,3662585.4267377
2025-03-05,372161.79,298667.1721943,318693.1461378,287984.4559461,39979.060000000005,99700.2,120086.947751,288743.5110735,147208.3940015,159018.59999999998,352645.0454,368148.912,195220.105239,223227.44999999998,93614.95000000001,245503.56,3610603.2997431997
2025-03-06,372161.79,296971.7880766,317092.3212156,285636.1123031,39915.810000000005,99630.27,124192.7774348,286616.8531584,146358.0756485,155503.59999999998,353782.4052,366272.52660000004,194013.6934591,221111.55,92242.15,245058.0,3596559.7230961
2025-03-07,372432.06,295858.4660213,315824.710887,284509.4429369,39958.82,99590.31,123266.95951700001,285199.9779915,145776.15981450002,156317.6,352385.2424,367603.81680000003,192963.3849918,218643.00000000003,88052.25,243721.31999999998,3582103.52136
2025-03-10,372972.60000000003,296630.8667504,316986.11802480003,285570.9131894,39895.57,99380.52,121748.55079339999,285731.6010678,146315.408234,157864.2,352578.6513,368274.7032,193532.5287553,211354.9,87165.65,243944.09999999998,3579946.8813151
2025-03-11,372161.79,293686.474809,313714.4443482,282578.2170442,39796.9,99160.74,121199.5389514,283224.60638280003,145125.1527805,156214.0,352243.7941,367568.8748,192179.8990179,209239.0,82525.3,241493.52,3552112.252234
2025-03-12,371621.25,293393.0193285,313608.62736,282244.4804071,39791.840000000004,99210.69,121603.14119119999,283033.2504618,144963.4697765,156643.2,352171.6266,366248.0672,191873.5090742,210767.15,84334.25,241716.3,3553223.8713993
2025-03-13,372161.79,294738.5419797,315694.9947732,284137.58385389997,39680.520000000004,99280.62,121501.96860080001,284093.8648137,145709.951013,157679.2,351966.6709,365643.5706,192860.2445165,210649.6,85606.95,242161.86,3563567.9310508003
2025-03-14,372432.06,294348.2317685,315509.0950158,283761.3103619,39680.520000000004,99370.53,124029.93211519999,284268.202821,145516.992246,159662.4,351461.4984,365405.96499999997,192595.6385692,212295.3,83490.55,241493.52,3565321.7462975997
